Parameter,Type,DOF,MaxEnergy,MinEnergy,Range,RelChange,Slope,ImpactScore
k_2,k,4,5631.9636258058035,11.95668442018865,5620.0069413856145,3.221538561226383,0.7773099498888134,2.50413397759176
k_3,k,2,194818.36624155522,396.91074920626835,194421.45549234896,1.415187371363138,0.477232999964706,0.6753741147477967
k_3,k,8,6155.929865421537,5.504533147762679,6150.425332273775,3.4920728809970556,-0.014966050171869721,0.05226253794082758
k_3,k,7,24621.65407307552,4493.902720510533,20127.751352564985,1.0747320403495102,0.04816220562050684,0.05176146551425996
k_3,k,0,13131.554498398937,25.51954380808427,13106.034954590852,1.4157876166253818,0.032175815241779905,0.0455541207741382
k_3,k,5,2733.7134526809964,35.42083078246172,2698.292621898535,1.3903831271881875,0.006615135566631386,0.00919757287590675
k_3,k,6,2500.2603370813003,219.493543567892,2280.766793513408,1.2547300037846412,0.005615038932010336,0.007045357820412237
k_3,k,1,1990.9034816993844,3.9278388639435695,1986.9756428354408,1.4155978900786732,0.004877844861623526,0.006905066894245361
k_3,k,4,748.5144747699921,8.654230203984627,739.8602445660075,1.3927969779328488,0.001813574380123417,0.002525940915892335
k_3,k,3,5723.377724494369,-22.262835414811743,5745.640559909181,3.8920701138581935,-0.0003960558409078527,0.0015414771018164289
k_4,k,2,193434.50373496505,397.7717649763,193036.73196998876,1.4042724897356953,0.47172154438021735,0.6624255875887751
k_4,k,8,6153.738792019159,5.5291758864171365,6148.209616132742,3.492687982374338,-0.014958456710003126,0.052245221985894694
k_4,k,7,24815.362231205403,4499.944711453534,20315.41751975187,1.0842683056798221,0.04788558952568173,0.05192082702149036
k_4,k,0,13036.063119303317,25.574916396318272,13010.488202906998,1.4046171652179726,0.03179567964472521,0.04466075740875272
k_4,k,5,2709.1436483962148,35.45931596930315,2673.6843324269116,1.376248711210004,0.0064962000631912965,0.008940386964729367
k_4,k,1,1976.5321699514082,3.9363608779053116,1972.5958090735028,1.4045084356226178,0.004820626800913842,0.006770611006871965
k_4,k,6,2464.4875273041994,219.7609030386013,2244.7266242655983,1.233277762323263,0.005471078392816882,0.006747359317788358
k_4,k,3,1964.5647556090134,7.396443005472315,1957.1683126035412,1.3985597902961817,0.004777980684417381,0.006682291664037979
k_4,k,4,2226.425809271255,-26.18860472411083,2252.614413995366,4.000880905431063,-0.0001598991928683922,0.0006397376275409891
k_5,k,2,196221.7546509759,407.4837803077585,195814.27087066814,1.4267974472889615,1.9533798290971358,2.7870773537415414
k_5,k,7,26062.482118704713,4633.246514979785,21429.235603724926,1.1381577825808256,0.18501697561424332,0.21057851070491787
k_5,k,8,6112.383708853476,5.374507405936294,6107.009201447539,3.5048579949298073,-0.05992176950353895,0.2100172929148196
k_5,k,0,13227.495515043993,26.199643822584793,13201.295871221408,1.4275613955692008,0.1317213253138798,0.18804027899130696
k_5,k,1,2005.3845916567618,4.032501436794785,2001.352090219967,1.4273198064030914,0.019967893353494106,0.028500569675586784
k_5,k,3,1984.833373298388,7.576098977972133,1977.257274320416,1.414830294341833,0.019658080077613153,0.02781284722240474
k_5,k,6,2468.8849774829364,225.66809698330357,2243.2168804996327,1.232038923121997,0.022139209763939044,0.02727636815633546
k_5,k,4,742.9599427878802,8.87260413372817,734.0873386541521,1.3809682576145916,0.007187871757352192,0.009926222736707789
k_5,k,5,8190.624324517462,-112.41411259561742,8303.038437113079,4.030649477879789,-0.0024293446273650605,0.009791836653879053
k_6,k,2,197079.00122727492,493.6188515974491,196585.38237567747,1.4358490288771744,10.784656250623495,15.485138204231895
k_6,k,8,5801.985074771355,5.098679312972425,5796.886395458383,3.6164848077074385,-0.30355839740322216,1.09781433246077
k_6,k,0,13284.722919457103,31.740481420223116,13252.98243803688,1.4366192163902987,0.7272165488834185,1.044733268602954
k_6,k,7,30740.991901382393,5680.207777486655,25060.784123895737,1.2816853895751115,0.8020299434119479,1.027950060472847
k_6,k,5,2712.882468867784,43.89028823768156,2668.9921806301027,1.374305053150015,0.1441894902133232,0.1981603450112947
k_6,k,1,2014.0876065453424,4.885183108037862,2009.2024234373046,1.4363757791223493,0.11024114853560114,0.15834771561916672
k_6,k,3,1994.7575608309712,9.168869691125318,1985.5886911398459,1.4236397169204418,0.1085674386728673,0.15456091765901822
k_6,k,4,744.4341295818065,10.725429414725287,733.7087001670811,1.380912901434803,0.03969848686604629,0.054820152680763394
k_6,k,6,8588.297906664993,-1021.1103187577552,9609.408225422749,5.1863758660804296,0.000462803584674485,0.0024002733422912596
k_7,k,7,69895.04781730019,-23446.25780826202,93341.3056255622,3.916779422171662,86.217576374308,337.69522897240324
k_7,k,6,10882.84867820455,51.816048635760616,10831.032629568788,2.8401100867726643,-10.020994731041318,28.46072821512617
k_7,k,5,4467.7221575547255,1298.4875755136054,3169.23458204112,1.1372112513526411,-2.928555440681829,3.330386197353368
k_7,k,2,198578.84922305975,182056.93173200553,16521.91749105422,0.08627987680658239,14.829932784894993,1.2795247737306372
k_7,k,4,1169.708728673331,386.58458899639544,783.1241396769356,1.0330549674548626,-0.7237130369845614,0.7476353478687457
k_7,k,0,13515.710702560447,12145.630034216474,1370.0806683439732,0.10615504765588422,1.2357657588556055,0.13118277302282674
k_7,k,3,2138.6205322596243,1731.805485415948,406.8150468436763,0.20886546195057876,-0.3787814700326696,0.07911436671669284
k_7,k,8,32.91555799953764,0.7177494233451773,32.197808576192465,2.6551178234183443,0.025463220030194675,0.06760784934379287
k_7,k,1,2042.8559503109263,1847.4558173226776,195.40013298824874,0.09985651245572201,0.1760103939515123,0.017575784095955727
k_8,k,8,19.473242968690702,-4.8542762822120356,24.32751925090274,3.83168575555332,0.003929165548344315,0.015055327662801763
k_8,k,7,24429.195534846516,24389.211515161136,39.98401968538019,0.001638122446241384,0.0064732696598808655,1.0604008330424175e-05
k_8,k,2,192417.4717185866,192383.3750506945,34.096667892095866,0.000177216236475489,-0.005512258937569933,9.76861783394521e-07
k_8,k,6,2461.9159024437718,2458.834455004935,3.081447438836676,0.0012523958927837503,-0.0004987199761054817,6.245948497237154e-07
k_8,k,5,2706.1643905823776,2704.8782616325348,1.286128949842805,0.00047536646332319043,-0.00020809192065814747,9.89199203693935e-08
k_8,k,0,12966.163003364596,12963.925907439136,2.2370959254603804,0.00017254732488697534,-0.000361648822468701,6.240153686549902e-08
k_8,k,4,741.1271947079557,740.795175656258,0.3320190516976709,0.0004480874411450205,-5.371813307730422e-05,2.407042079369693e-08
k_8,k,3,1957.2834951755815,1956.8009140719387,0.4825811036428149,0.00024658525707790677,-7.804520967404384e-05,1.9244798091173237e-08
k_8,k,1,1965.9992237543017,1965.6571145712403,0.34210918306143867,0.00017402706626733168,-5.530598014244172e-05,9.624737471228436e-09
