Parameter,Type,DOF,MaxEnergy,MinEnergy,Range,RelChange,Slope,ImpactScore
m_8,m,0,104652.69393394052,104626.6849648341,26.00896910642041,0.0002485555688544303,1398.4062042103826,0.3475816495770763
m_8,m,4,93634.28867382371,93623.88620753729,10.402466286424897,0.00011110327299808465,-559.50238397431,0.062162546109776944
m_8,m,3,65112.693121654,65105.25136576749,7.441755886509782,0.00011429729346533242,-400.2561356206581,0.04574819299433425
m_8,m,6,88339.95810827703,88332.23893071177,7.719177565260907,8.738438718284622e-05,-415.20859493250765,0.03628274862122781
m_8,m,2,3507.198739616296,3505.9490340973766,1.2497055189191997,0.0003563855924203908,67.19435104295562,0.023947098603747444
m_8,m,9,0.0016650345570595108,0.0010962326641195117,0.0005688018929399991,0.4194798785453321,-0.030512138462487116,0.012799228136402451
m_8,m,1,1933.049846725333,1932.3965865721343,0.6532601531987439,0.00033799648289498156,35.12443659836783,0.011871936033916097
m_8,m,7,114216.74997721612,114212.79881054297,3.951166673155967,3.4594141351549654e-05,212.29069451517802,0.007344014293676715
m_8,m,5,7532.101264598496,7531.300434155589,0.8008304429067721,0.00010632827754277047,-43.07359403166949,0.004579941060963975
k_0,k,2,3725.542388441275,3251.20104266822,474.34134577305485,0.13558306155855418,0.10122814995858408,0.013724822487293259
k_0,k,1,2048.7422639511574,1797.2306422196766,251.51162173148077,0.13042368393469672,0.05367303267073188,0.007000234648864186
k_0,k,7,114922.56790229926,113356.79149595484,1565.7764063444192,0.01371303602009898,0.33387855268430044,0.0045784886192983265
k_0,k,6,88759.17720495348,87820.13417970268,939.043025250794,0.010632847413061804,0.20022076851629084,0.002128916880559689
k_0,k,4,94017.0243021277,93154.49739898363,862.5269031440694,0.009214087255872716,0.183897008538029,0.0016944430827633692
k_0,k,3,65365.54573967396,64794.76128143863,570.7844582353282,0.008768350921190453,0.1216932141417383,0.001067048806322338
k_0,k,0,104864.47122503795,104362.82319852329,501.64802651466744,0.004794544841417809,0.10690837577143293,0.0005125770015592804
k_0,k,5,7563.937703485893,7492.291862392689,71.64584109320367,0.009514608072614937,0.015275591177995115,0.00014534126313611785
k_0,k,8,323.34637934004036,320.4268572328749,2.9195221071654487,0.009072325247671296,-0.0006224346828726688,5.64692988845199e-06
k_0,k,9,0.0013592778957808181,0.0013178794345867332,4.1398461194084874e-05,0.030955475445120728,-8.823619212270142e-09,2.731393278625239e-10
k_1,k,2,3539.2125196275406,3467.1160134111415,72.09650621639912,0.020569039159780176,0.002220592367775528,4.5675451370683816e-05
k_1,k,7,114320.65874894177,114086.08979407058,234.56895487119618,0.0020538416787060643,0.007223881434851021,1.4836708772927993e-05
k_1,k,6,88398.80849785605,88258.69406706393,140.1144307921204,0.0015862137117315855,0.004314970352674477,6.84446513912753e-06
k_1,k,4,93686.3498940841,93558.00447236067,128.3454217234248,0.001370834834903355,0.003952502924672018,5.418228694197793e-06
k_1,k,0,104696.77884655146,104572.97249149396,123.80635505750251,0.0011831836439117494,0.003812641264046487,4.5110547837228205e-06
k_1,k,3,65146.79576755853,65061.95052473919,84.84524281933409,0.0013031716640351202,0.002612872339709477,3.405021194850537e-06
k_1,k,5,7536.463892752249,7525.7959600364575,10.667932715791721,0.00141645594569507,0.0003285283210424119,4.653458936697432e-07
k_1,k,8,321.98856629075306,321.53747996481724,0.4510863259358189,0.0014019756760807593,-1.3891343357652658e-05,1.947532549551505e-08
k_1,k,1,1932.8358799845435,1932.6593118179649,0.17656816657859054,9.135577185223787e-05,5.4337511592999716e-06,4.964045312108412e-10
k_1,k,9,0.001339851165638089,0.0013335459595300496,6.305206108039342e-06,0.004717623928975083,-1.9416351448810406e-10,9.1599044208298e-13
k_2,k,7,125335.8329855241,103232.14212634973,22103.69085917437,0.19347509000139648,61.06223504863096,11.814021421720302
k_2,k,0,114834.96241563828,94233.5348857525,20601.427529885783,0.1969664415617078,56.910392147304776,11.209437429135981
k_2,k,6,94780.21967351464,81684.6658602223,13095.55381329234,0.14832462037066926,36.17506632707402,5.365652979847035
k_2,k,4,99420.16754334245,87490.84294592097,11929.32459742148,0.12751591327623846,32.95125389340312,4.201809233814507
k_2,k,3,68910.65149672344,61041.11022486022,7869.5412718632215,0.1209775198148508,21.736623224077988,2.629642766798841
k_2,k,5,8015.211108555382,7022.357063211821,992.8540453435617,0.13192429108264217,2.742514655667282,0.3618043017326627
k_2,k,2,3609.705938253678,3365.1659053549847,244.54003289869343,0.06990640496173567,0.674617796668501,0.04716010488830208
k_2,k,1,2011.6804796841209,1835.0318630701004,176.6486166140205,0.09159517959969221,0.48759148135283337,0.04466102930579275
k_2,k,8,347.1751762314373,301.2085266153049,45.96664961613243,0.14238767323260662,-0.12667099197769446,0.018036387813770094
k_2,k,9,0.0017086484446539132,0.0010740071852024036,0.0006346412594515096,0.46641184726378637,-1.7429535727696017e-06,8.129341955704863e-07
k_3,k,3,65302.95906483962,64871.85085412561,431.10821071401006,0.0066223270627832655,0.01955357167803152,0.00012949014689750052
k_3,k,0,104745.32493958395,104513.77246571993,231.55247386402334,0.0022129339410243264,0.010501855191957992,2.3239911798006383e-05
k_3,k,7,114254.41616616656,114166.76890272369,87.64726344286464,0.0007674014546489731,0.00397492355387168,3.050362117359593e-06
k_3,k,6,88347.67040178984,88321.00880519995,26.661596589896362,0.00030182332636628626,0.0012089857086677914,3.649000881194147e-07
k_3,k,2,3508.0623143137036,3504.8974169307994,3.1648973829042006,0.0009025624231632322,0.000143530736794801,1.295454495999197e-07
k_3,k,1,1933.7364055105313,1931.5601141716133,2.176291338917963,0.001126031438862429,9.86988931130362e-05,1.1113805662620124e-07
k_3,k,8,322.21357574816403,321.3534271965181,0.8601485516459206,0.0026732650561687435,-3.9010332694500266e-05,1.0428495922172462e-07
k_3,k,4,93632.19408915623,93624.0120393592,8.18204979703296,8.73885792600588e-05,0.00037083381866272034,3.240664055451741e-08
k_3,k,5,7532.106706495989,7531.1064319925335,1.00027450345533,0.00013280970554218957,4.5346222346190785e-05,6.022418437248254e-09
k_3,k,9,0.001340776718234352,0.0013327916125176692,7.98510571668287e-06,0.005974373450930078,-3.6213214004721577e-10,2.163512643226579e-12
k_4,k,4,93741.84349128773,93490.21181782272,251.63167346500268,0.0026877118522709055,0.01141244298021628,3.067335826129319e-05
k_4,k,3,65187.80219138485,65011.862576757994,175.93961462685547,0.002702409754534117,0.007979524820153185,2.1563945710529063e-05
k_4,k,6,88395.42047738245,88286.84625793471,108.57421944773523,0.0012290754747108538,-0.004924260617239935,6.052287955734135e-06
k_4,k,7,114281.11896569729,114160.87532987754,120.24363581974467,0.001052758635735382,-0.005453551580914117,5.7412735222356825e-06
k_4,k,0,104689.678814144,104581.62922406309,108.04959008091828,0.0010325971225698342,0.004900321884816444,5.060058277927446e-06
k_4,k,5,7537.016619157589,7527.277289908304,9.73932924928522,0.0012930813420718042,-0.0004417152824565659,5.711737902525623e-07
k_4,k,8,322.1574606878336,321.39952523963683,0.7579354481967471,0.002355612100004295,-3.43742270981649e-05,8.097234528073276e-08
k_4,k,2,3507.4853931959356,3505.6045553535255,1.8808378424100738,0.0005363711294790154,8.52981680194241e-05,4.5751474723069334e-08
k_4,k,1,1933.297392884228,1932.0971734542634,1.2002194299645907,0.0006209966405392325,5.44317864983577e-05,3.3801956554028885e-08
k_4,k,9,0.0013390327824014713,0.0013342141028744503,4.81867952702099e-06,0.003605478400390563,-2.1853442584390358e-10,7.879211521219476e-13
k_5,k,4,94046.3241806671,93118.8809725651,927.4432081020059,0.009907714708721548,0.17011248384857608,0.0016854259583636941
k_5,k,3,65400.68245891354,64752.253510397546,648.428948515997,0.009961370269349443,0.11893551245713437,0.0011847606777603385
k_5,k,6,88585.78699413309,88130.74348291803,455.04351121505897,0.0051507137222136165,-0.08346475364291812,0.00042990305190975734
k_5,k,7,114497.7816988431,113982.99123355506,514.7904652880388,0.0045067608449534165,-0.09442577658442736,0.00042555439266501636
k_5,k,0,104822.76858611971,104418.36481714182,404.40376897789247,0.0038650111279854085,0.07416850402442401,0.00028666209340042935
k_5,k,5,7564.993113405303,7490.991653524657,74.00145988064651,0.00982750636661076,0.013573400270379218,0.000133392677573708
k_5,k,8,323.38273890673264,320.40087865534093,2.9818602513917085,0.009265972954110092,-0.0005468768591134059,5.067346185773494e-06
k_5,k,2,3509.865863096784,3502.666021869124,7.199841227659817,0.0020532994030440584,0.0013203190722055717,2.7110103627873854e-06
k_5,k,1,1934.8048606643283,1930.2394178551804,4.565442809147953,0.0023622668427119024,0.0008372437029404995,1.977793038725676e-06
k_5,k,9,0.0013465802065158496,0.00132808891760649,1.849128890935958e-05,0.013832465494513679,-3.391065908379649e-09,4.6906802167283176e-11
k_6,k,7,115560.49817794946,113125.06763769663,2435.430540252826,0.021312637793460175,-2.4441283941200553,0.05209082318459222
k_6,k,4,94098.02503213938,93050.14307946339,1047.8819526759908,0.011194792073169778,1.051668689089734,0.011773212304222605
k_6,k,6,88764.21573612846,87807.58220027552,956.6335358529468,0.010832229548259254,0.9600831531186627,0.010399841099997892
k_6,k,3,65436.48801315812,64704.62138527906,731.8666278790624,0.011243618590389656,0.734512071895142,0.008258573586425842
k_6,k,0,104907.06125591736,104311.10877528833,595.9524806290283,0.005695978004333569,0.5980126714028431,0.0034062670226233526
k_6,k,5,7569.177434411387,7485.4332660869795,83.74416832440784,0.0111218022635076,0.08404666787717895,0.0009347504210366803
k_6,k,8,326.30996756124097,318.0529485129831,8.25701904825786,0.025648016986775626,-0.00828576184947545,0.00021251336066372374
k_6,k,2,3512.9565248214144,3498.7653772607596,14.191147560654827,0.004047334574266817,0.014238590321790144,5.762833889820213e-05
k_6,k,1,1936.4833564292626,1928.1183056606924,8.3650507685702,0.004328492480505019,0.008393225513080756,3.6330013520552936e-05
k_6,k,9,0.0013584727607313853,0.001318609706716073,3.986305401531241e-05,0.029807755125367454,-3.999877053115268e-08,1.192273557308363e-09
k_7,k,4,95433.69251398445,91826.21768239609,3607.4748315883626,0.03852938307546798,66.07148957120997,2.5456937320559363
k_7,k,6,89879.53843437611,86790.42328711062,3089.115147265489,0.03497029947976019,56.5776213754224,1.9785363633510034
k_7,k,3,66379.63667468031,63839.81803828222,2539.818636398093,0.03900865639444502,46.517196336230974,1.8145733283129708
k_7,k,8,384.79047554657853,263.6466953464773,121.14378020010122,0.3752418935494957,2.219036922070203,0.8326756164938677
k_7,k,7,115153.85350199723,113250.41029908821,1903.443202909024,0.016666273158273365,34.86146542793474,0.5810107055196636
k_7,k,0,105455.3221789243,103839.04127702843,1616.280901895865,0.015445550303814625,-29.602360154297553,0.45722474287484055
k_7,k,5,7674.134334198117,7389.339202013963,284.7951321841547,0.037812887626678324,5.21606886940892,0.19723462601197453
k_7,k,2,3562.588501362967,3451.6744766005463,110.91402476242047,0.03162774524915226,-2.0313871710486073,0.06424819594832144
k_7,k,1,1960.8962249359522,1905.0980331287658,55.79819180718641,0.028868139261066114,-1.0219432967698219,0.029501601408064234
k_7,k,9,0.0015662030237353873,0.0011177480758562137,0.00044845494787917363,0.33495117722269435,8.215746053168974e-06,2.7518738122716525e-06
k_8,k,8,324.07932003556306,319.4268645131538,4.652455522409241,0.014460022673382528,0.01507982763255465,0.0002180546494774406
k_8,k,9,0.0016288065937445655,0.0010746636155404652,0.0005541429782041003,0.4125528774812778,1.795977986336493e-06,7.409358861561512e-07
k_8,k,0,104641.760762304,104640.38034952235,1.3804127816401888,1.3191882969439897e-05,-0.004474283087685968,5.902421886489747e-08
k_8,k,7,114215.34596574906,114214.67831870077,0.6676470482925652,5.845527908938203e-06,-0.002164014942284144,1.2649809740481258e-08
k_8,k,2,3506.669437021774,3506.6101951766877,0.05924184508603503,1.689419127613214e-05,-0.00019201858562629815,3.243998714143039e-09
k_8,k,1,1932.773424452953,1932.741992386595,0.03143206635786555,1.6262807051847827e-05,-0.00010187968528925078,1.6568496643620648e-09
k_8,k,6,88335.79497242054,88335.64855625192,0.14641616861626972,1.6574967038378194e-06,-0.0004745664864639338,7.865923870658654e-10
k_8,k,4,93628.61202172741,93628.53308089367,0.0789408337441273,8.431275959867186e-07,-0.0002558601150485635,2.157227237097806e-10
k_8,k,3,65108.62725132999,65108.57949657977,0.047754750223248266,7.334629753925585e-07,-0.00015478015838086607,1.1352551549776148e-10
k_8,k,5,7531.665094597187,7531.657509662219,0.00758493496778101,1.0070732895054917e-06,-2.4584145107328382e-05,2.4758035882917535e-11
